time,Druck1,Druckdifferenz,V
63.8,34.20897223,45.85215685,8.630666576
63.9,34.16787736,45.97096421,8.794521844
64,34.66352157,46.45023442,8.68075294
64.1,34.80334435,46.54323784,8.680143246
64.2,35.07697604,46.75367616,8.714164172
64.3,34.84744616,46.38624661,8.683862379
64.4,35.16317503,46.8061038,8.781352453
64.5,35.02134762,46.82264356,8.691879855
64.6,35.00480944,46.72449128,8.678100771
64.7,35.06394596,46.84784453,8.690050773
64.8,35.14763917,46.98552073,8.6802347
64.9,35.26891914,47.13673441,8.768274516
65,35.2042699,47.16597975,8.689471564
65.1,35.33056145,47.37311786,8.814458838
65.2,34.94166367,46.8522048,8.786961638
65.3,35.09802463,47.29869237,8.732546447
65.4,35.1065443,47.25246151,8.81531241
65.5,34.76275064,46.58758419,8.795436385
65.6,35.01332911,47.01597393,8.77912707
65.7,35.02936613,46.95423451,8.714712896
65.8,35.30349897,47.54842764,8.74184428
65.9,35.60619776,47.72857737,8.81116649
66,35.74151013,47.92324544,8.833694684
66.1,35.49844902,47.78328929,8.828664709
66.2,35.73750088,47.83148185,8.809520317
66.3,35.24586592,47.52533348,8.853540225
66.4,35.29798625,47.52014484,8.822201952
66.5,35.1100524,47.02417534,8.899023399
66.6,35.46136341,47.63107407,8.828725678
66.7,35.60268966,47.9026247,8.789583322
66.8,35.94497985,48.11648142,8.783760744
66.9,36.22813351,48.63603453,8.835401828
67,36.05122512,48.37802373,8.8392429
67.1,35.87932829,47.96307552,8.8229031
67.2,35.3811783,47.6268745,8.874849031
67.3,35.80164896,48.01075954,8.888170845
67.4,35.85026119,48.11156385,8.850034484
67.5,36.04170313,48.29942398,8.76226903
67.6,36.06275173,48.28465448,8.834030016
67.7,36.37497249,48.70663213,8.872196862
67.8,36.31182672,48.66548891,8.833877593
67.9,36.51479528,48.85413023,8.942250705
68,36.68218169,49.10901514,8.878141379
68.1,36.99390131,49.51386181,8.836377338
68.2,37.06757138,49.64202655,8.852168413
68.3,37.19987681,49.6722504,8.923075828
68.4,36.88565141,49.35111723,8.890121866
68.5,36.92474165,49.44419046,8.909052865
68.6,36.56992254,48.96810151,8.818909605
68.7,36.7297916,49.26894037,8.908839472
68.8,36.81448712,49.11084035,8.925849936
68.9,36.85658431,49.364776,8.964931322
69,37.1196917,49.66753915,8.915911923
69.1,36.84956811,49.44781674,8.856527726
69.2,36.8019582,49.2861006,8.878110894
69.3,36.56440982,49.07515995,8.959444076
69.4,36.64208914,49.36467774,8.958895352
69.5,36.56791791,49.13060429,8.934964861
69.6,36.85508084,49.58867071,9.009804802
69.7,37.21841961,49.76601122,8.96212673
69.8,37.52161956,49.99245809,9.045288994
69.9,37.5536936,50.16857206,8.996513473
70,37.34471116,50.10439708,8.978649438
70.1,37.52763344,50.29243623,9.008189113
70.2,37.44093329,50.38175645,9.01050595
70.3,37.79725587,51.00569139,9.013188604
70.4,37.76818877,50.77885722,9.013859267
70.5,37.27605266,50.20664208,8.969595482
70.6,36.89717802,49.58446021,8.963071756
70.7,36.9683423,49.73109834,9.038033635
70.8,37.09363154,49.91779003,9.048002133
70.9,37.78322348,50.90492803,9.020169601
71,37.61984632,50.67503155,9.068975607
71.1,38.0087441,51.07006957,9.113849087
71.2,37.86190511,50.84801258,9.086809157
71.3,37.49906749,50.60388638,9.084583774
71.4,37.33869728,50.31226841,9.030961185
71.5,37.41387082,50.28996555,9.049343459
71.6,37.41938354,50.26912639,9.045776749
71.7,37.84887503,50.66331147,9.140096414
71.8,38.4357298,51.55743436,8.9926724
71.9,38.41468121,51.80118385,9.11762919
72,38.46078765,51.60091294,9.061903156
72.1,38.6091301,51.88587585,9.109764137
72.2,38.78152809,51.76251868,9.197163775
72.3,38.32948453,51.56734206,8.972186681
72.4,38.51741838,51.53064527,9.104398829
72.5,38.28137347,51.22526675,9.08397408
72.6,38.85018659,51.88848614,9.090375867
72.7,38.80909172,51.82538873,9.120860568
72.8,39.25161329,52.28274922,9.04571578
72.9,39.05566093,52.14794347,9.113117454
73,38.93839021,52.2394411,9.089888112
73.1,39.21502883,52.37178396,9.133420265
73.2,38.9524226,52.11557381,9.227038782
73.3,38.95192144,52.17366083,9.116745133
73.4,38.77350957,52.17331608,9.139395266
73.5,38.85018659,52.03892215,9.158783536
73.6,38.46028649,51.75187117,9.084888621
73.7,38.28438041,51.72102839,9.20219375
73.8,38.74243784,52.08237696,9.194054335
73.9,39.03060308,52.26922814,9.151436723
74,39.13133562,52.5620992,9.178202291
74.1,39.23958552,52.63222841,9.258224631
74.2,39.35485162,52.96547322,9.199724489
74.3,39.33580765,52.74942971,9.189237752
74.4,39.15689463,52.5799829,9.21289388
74.5,39.3864245,53.00420972,9.196889412
74.6,39.46059573,52.88752165,9.263102183
74.7,39.3573574,52.86154808,9.231459063
74.8,39.49617787,52.78853008,9.196828443
74.9,39.88557681,53.50694384,9.291696832
75,40.26896186,53.82201866,9.241244652
75.1,40.19378832,53.96763811,9.166831497
75.2,40.27698037,53.89962662,9.260450014
75.3,39.88457449,53.49238182,9.284441474
75.4,39.74525287,53.54801298,9.235787891
75.5,40.03642505,53.54419753,9.297458441
75.6,40.24089707,53.92520162,9.285996193
75.7,39.98831398,53.35665173,9.218045795
75.8,40.1020766,53.65206328,9.248347588
75.9,40.16572353,53.84260862,9.31535296
76,40.11661015,53.81959128,9.359433838
76.1,40.2208508,54.03665893,9.277216599
76.2,40.22686468,54.07593248,9.259383049
76.3,40.2429017,54.19456277,9.232160211
76.4,39.81391137,53.74101145,9.306299004
76.5,39.84197616,53.44466661,9.287733821
76.6,39.92366474,53.67193017,9.239385085
76.7,40.12011825,54.06435986,9.317669798
76.8,40.41329506,54.45117541,9.325534851
76.9,40.84228539,54.90728516,9.431316763
77,41.04074354,54.97347218,9.258559962
77.1,40.74756673,54.6892499,9.350166489
77.2,40.72802161,54.62314125,9.330869673
77.3,40.7340355,54.61329284,9.393180402
77.4,40.18526865,54.22647497,9.311420434
77.5,40.77713499,54.73519215,9.352818658
77.6,40.98110586,54.99135511,9.319011124
77.7,40.82324143,55.04942264,9.2939527
77.8,40.51954033,54.81377592,9.345746207
77.9,40.72050426,55.14726682,9.408636145
78,40.88237795,55.20705893,9.3240411
78.1,40.99012669,55.03184469,9.334314444
78.2,41.28029655,55.48805702,9.377297873
78.3,41.45169222,55.75002132,9.396228872
78.4,41.45670379,55.65550974,9.371780142
78.5,41.33341919,55.370532,9.353245444
78.6,41.07131411,55.23174352,9.340137022
78.7,41.10489163,55.06806565,9.430615615
78.8,41.2948301,55.58522805,9.440858474
78.9,41.69525449,55.97644207,9.485792924
79,41.54139931,56.03775132,9.486859888
79.1,41.37952563,55.99279814,9.504175198
79.2,42.12474598,56.60523569,9.444760516
79.3,41.94633412,56.27357353,9.456161794
79.4,42.25153869,56.61306114,9.407355788
79.5,41.98692783,56.35663727,9.453753503
79.6,41.83106802,56.16112172,9.46222825
79.7,41.50732064,55.96631949,9.500638973
79.8,41.69074408,56.08347945,9.4499734
79.9,41.89772189,56.51380869,9.446162812
80,41.48476858,55.94939599,9.520758876
80.1,41.49028131,55.91499712,9.591910168
80.2,41.71931003,56.22410487,9.523472014
80.3,41.88268719,56.39822746,9.574777766
80.4,41.91476123,56.48479618,9.502468055
80.5,41.83257149,56.41795706,9.483506571
80.6,41.76190836,56.30584728,9.456222764
80.7,41.93280288,56.74947103,9.480671494
80.8,42.57278028,57.46057294,9.545939239
80.9,42.91206353,57.79294841,9.538348548
81,43.29594974,57.99262725,9.55087776
81.1,43.44780029,58.16341023,9.525209642
81.2,42.9822255,57.79991702,9.5677358
81.3,43.16514778,57.89789924,9.612700734
81.4,43.1380853,57.81787714,9.599409404
81.5,42.95716765,57.7797202,9.548499954
81.6,42.90153923,57.63889587,9.563498427
81.7,42.92409129,57.75303993,9.473355166
81.8,42.78376735,57.28753882,9.570113607
81.9,42.80281131,57.33293467,9.494054278
82,42.47505468,57.09804925,9.532952756
82.1,42.89803113,57.40947791,9.524142678
82.2,42.85543279,57.83686419,9.504601984
82.3,42.089665,57.04167439,9.547951229
82.4,42.32220182,57.16010498,9.519722396
82.5,42.19290333,57.00061695,9.524081708
82.6,42.55824673,57.31248905,9.558773298
82.7,42.23600282,56.92014401,9.536763344
82.8,42.90905658,57.37163724,9.5870631
82.9,42.74066785,57.40536493,9.612456856
83,42.5702745,57.13723933,9.621968083
83.1,42.88199411,57.5538548,9.644039007
83.2,42.95165492,57.66521812,9.566546897
83.3,42.83237957,57.64904772,9.592123561
83.4,42.96067575,57.65479483,9.581667308
83.5,42.85242585,57.84741696,9.607945121
83.6,43.33804692,58.0638906,9.555298042
83.7,43.14961191,57.82019339,9.549658372
83.8,42.87948832,57.59714501,9.574381465
83.9,42.89903345,57.71544575,9.516978773
84,42.94864798,57.83516142,9.594044097
84.1,43.14460034,57.79036499,9.568650341
84.2,43.26487801,57.8868492,9.637850612
84.3,43.02532499,57.73658559,9.528745867
84.4,42.31267983,56.67676072,9.577429935
84.5,42.29714397,56.90325287,9.609408386
84.6,42.62089135,57.37155186,9.588648305
84.7,42.47355121,57.31989721,9.626083518
84.8,42.86946519,57.4310573,9.571546388
84.9,42.76873264,57.4022168,9.535086685
85,42.45801534,57.23349268,9.54374434
85.1,42.69907183,57.23840556,9.566211565
85.2,42.71861695,57.47874367,9.620657241
85.3,42.29463818,56.98645467,9.546945234
85.4,42.28561736,56.93317291,9.678791566
85.5,42.28311157,56.88077763,9.622455838
85.6,42.44047485,57.03251235,9.57791769
85.7,42.61136937,57.24741196,9.614651755
85.8,42.80030553,57.41076377,9.548012198
85.9,42.91607278,57.73888117,9.531733368
86,42.86144668,57.72160823,9.657818091
86.1,42.66749894,57.47470088,9.65184309
86.2,42.39035916,56.77030235,9.581331977
86.3,42.41541701,56.88951062,9.527739872
86.4,42.85292701,57.47668911,9.548804801
86.5,42.56375946,57.29395248,9.620840149
86.6,42.50061368,57.1696601,9.56060238
86.7,42.68904869,57.53155704,9.566638351
86.8,42.22146927,56.7073317,9.596543842
86.9,42.35778396,57.04499526,9.570814755
87,42.42343552,57.08429493,9.614956602
87.1,42.3968742,57.02421811,9.539872783
87.2,42.64193994,57.09735698,9.575661822
87.3,42.85693626,57.53877485,9.607945121
87.4,42.80381363,57.651183,9.485335653
87.5,42.59332772,57.41715948,9.544506458
87.6,42.8484166,57.53741881,9.546152632
87.7,42.37632676,56.7923439,9.590416418
87.8,42.3968742,56.96179228,9.533440511
87.9,42.01248683,56.7787538,9.567552892
88,42.53719814,57.52349057,9.599074073
88.1,42.78877892,57.52971737,9.461740495
88.2,42.35678164,57.3103261,9.609103539
88.3,42.47756046,57.26148064,9.534202629
88.4,42.37081404,57.16215367,9.586483891
88.5,42.7331505,57.41524493,9.617608771
88.6,42.73816207,57.5676224,9.567857739
88.7,43.01329723,57.39631054,9.585508381
88.8,43.24934214,58.19981647,9.508930812
88.9,42.91607278,57.61095939,9.643795129
89,42.30867058,57.12712963,9.687296797
89.1,42.38584875,57.09838856,9.551487454
89.2,42.28762199,57.0899629,9.686809042
89.3,42.39035916,57.46082412,9.566790774
89.4,42.89853229,57.70471085,9.570357484
89.5,42.91707509,57.70790304,9.609225478
89.6,42.64745267,57.48075064,9.602305451
89.7,42.55072938,57.18549275,9.544719851
89.8,42.50562525,57.19411578,9.465764475
89.9,42.4910917,57.05293966,9.611267953
90,42.65597233,57.2631046,9.492530043
90.1,42.27810001,56.9417737,9.55243248
90.2,42.09016616,56.49006514,9.634131479
90.3,42.42493899,57.03386216,9.498230682
90.4,42.69456142,57.37077145,9.495090758
90.5,42.86846287,57.61016886,9.585721774
90.6,42.72312736,57.39089456,9.582825727
90.7,42.96268038,57.5854191,9.561394982
90.8,43.06491639,57.98468949,9.555084649
90.9,42.92359014,57.47443682,9.533714874
91,42.59433003,57.24930505,9.62946732
91.1,42.64845498,57.27605473,9.656354826
91.2,42.30215554,57.18022614,9.540116661
91.3,42.45751419,57.22633959,9.572826745
91.4,42.22898663,57.18534536,9.540025207
91.5,42.55874789,57.20860603,9.593190525
91.6,42.85292701,57.30118043,9.622303415
91.7,44.20304378,55.56326542,9.584045115
91.8,48.35663244,50.71474254,9.626266426
91.9,57.20104999,47.73586161,9.799876798
92,70.26921817,46.89381538,9.67278608
92.1,84.97767299,47.34743451,9.676322305
92.2,98.73593427,50.76270815,9.702935449
92.3,105.4729869,64.23100488,9.394948515
92.4,100.2930289,66.45285689,9.380956037
92.5,88.73634999,68.21488212,9.437931943
92.6,73.99632228,72.27116915,9.353123505
92.7,56.30047098,73.46834146,9.303829743
92.8,38.63017869,72.31275103,9.393241371
92.9,24.2309377,66.6920143,9.433725054
93,16.51111631,56.33393411,9.587428917
93.1,19.88290015,42.47235152,9.881362404
93.2,35.51047679,36.83625812,9.858376939
93.3,58.86539217,42.11659345,9.801644911
93.4,76.91004869,59.36608818,9.543927249
93.5,78.41001139,67.55303403,9.386565222
93.6,67.10040289,70.30765777,9.338765211
93.7,51.74094521,73.07957741,9.299897217
93.8,34.8644855,72.7403338,9.32053536
93.9,19.42133462,70.20935159,9.380376828
94,8.868473082,61.60883227,9.559169599
94.1,7.186590416,46.68474274,9.719244764
94.2,18.58089444,36.91489986,9.922303357
94.3,40.65936311,39.96756212,9.839384971
94.4,61.06096069,53.45268487,9.603098053
94.5,68.3337501,65.96694131,9.412324794
94.6,60.52071352,69.02393011,9.279350528
94.7,46.76395571,71.28374675,9.341905135
94.8,21.04859118,56.12730182,9.176220785
94.9,-15.76489363,23.60431353,5.759373558
95,-28.45118023,16.34984158,5.728766918
95.1,-31.81895482,4.393398647,6.144090484
95.2,-18.04866578,1.411307159,6.185793555
95.3,5.567853523,6.37376074,5.891707645
95.4,28.01818064,15.98534628,5.457666472
95.5,36.62755559,27.06693756,4.924915837
95.6,27.83024679,24.2458785,5.05715847
95.7,12.50085853,23.4189825,5.189126741
95.8,-2.733309911,25.19815502,5.11526231
95.9,-18.31177317,25.78465547,5.131632594
96,-31.31829904,20.94567944,5.357127928
96.1,-36.42158009,10.45765896,5.795680836
96.2,-29.49108087,2.634427556,6.065805772
96.3,-10.29677034,2.12622545,6.125860633
96.4,14.48143073,10.49308546,5.737089241
96.5,29.91355616,26.66945981,4.951803343
96.6,26.73822583,26.20504785,4.920861372
96.7,12.48582382,21.76629315,5.329661212
96.8,-1.466886342,24.67699962,5.227019224
96.9,-17.59161065,26.69797988,4.992713812
97,-33.48931088,25.26976809,5.024295962
97.1,-44.55736174,17.74259211,5.377003953
97.2,-44.48669861,5.062012161,5.941702554
97.3,-30.91436655,-1.147735765,6.265297655
97.4,-5.513227417,3.900536409,5.971211745
97.5,18.1368694,21.16784806,5.176841406
97.6,24.49554856,29.19181297,4.695122161
97.7,13.64900906,21.45863376,5.180651994
97.8,1.11757996,20.6568644,5.296524342
97.9,-10.69118085,24.77462111,5.121572643
98,-25.27785453,26.13467658,5.050665229
98.1,-40.30304053,24.78458476,5.111238329
98.2,-51.74846256,20.31473741,5.335971545
98.3,-54.78697705,10.75835237,5.736571001
98.4,-46.02224345,0.215851639,6.173142404
98.5,-23.26771407,-1.031070972,6.247220228
98.6,3.469008289,16.38245619,5.448460092
98.7,18.06370048,31.67150781,4.560013966
98.8,10.20505862,23.51378482,4.933969793
98.9,-2.060757308,18.97853793,5.435534579
99,-12.28135179,24.50281203,5.205253147
99.1,-25.71636685,27.82273594,5.024692263
99.2,-41.74486903,27.0860034,5.063529772
99.3,-55.05259022,22.49487233,5.280794236
99.4,-60.512695,12.36536672,5.653469706
99.5,-54.14950543,2.55438221,6.136926579
99.6,-34.32273485,-0.432161705,6.263499058
99.7,-7.428649214,10.2680499,5.855308912
99.8,11.8333175,29.68889546,4.829498723
99.9,10.0622289,28.14960113,4.933085737
100,-3.669471062,22.57163546,5.350604202
100.1,-16.32669056,24.69501017,5.291189519
100.2,-30.09597728,27.2618465,5.172268701
100.3,-45.31811796,27.86951447,5.157209259
100.4,-59.11095906,24.95309483,5.287165539
100.5,-65.48266831,15.8492322,5.665328255
100.6,-60.60841598,3.225831705,6.148175434
100.7,-41.90273346,-0.924526144,6.403911591
100.8,-13.35633342,9.816952964,5.930545154
100.9,9.634742033,29.00465803,5.00618805
101,11.60579225,29.97408071,4.867360721
101.1,0.173400299,21.18583196,5.478822854
101.2,-11.8694008,25.76902468,5.336215423
101.3,-25.84716881,29.62764636,5.114926978
101.4,-42.1117159,28.07180143,5.199582993
101.5,-55.13728574,22.81389795,5.40940919
101.6,-60.61643449,14.29225757,5.791931218
101.7,-58.58424313,11.39178508,5.858662229
101.8,-51.26634959,14.94928995,5.695508109
101.9,-43.94895722,18.46254442,5.608565742
102,-39.8018836,18.48541984,5.618015999
102.1,-37.23896705,17.02621977,5.667340245
102.2,-34.36683666,16.23108855,5.681210784
102.3,-30.67681817,16.68980287,5.692368185
102.4,-27.43433281,16.96527045,5.686941908
102.5,-24.39782296,17.18289595,5.659932463
102.6,-21.64897718,17.30141407,5.698312701
102.7,-19.26597597,17.17535749,5.69849561
102.8,-16.75267395,17.33489874,5.684076346
102.9,-13.93767546,17.90947517,5.701117294
103,-11.94708012,17.70288601,5.707000841
103.1,-9.812151587,17.82739584,5.732364112
103.2,-7.881193925,17.86229687,5.711055306
103.3,-5.977799894,18.02851312,5.664169836
103.4,-4.277374421,17.87407278,5.755197153
103.5,-2.583965145,17.86791328,5.747027254
103.6,-1.022360143,17.96558142,5.740015772
103.7,0.3758677,17.9520645,5.705933877
103.8,1.924442622,18.22986445,5.710262704
103.9,3.362261862,18.5429954,5.756142179
104,4.45728976,18.49312336,5.797083133
104.1,5.602433351,18.46829435,5.755989756
104.2,6.358679163,18.35799802,5.775317056
104.3,7.18759273,18.2983669,5.750624448
104.4,8.091679837,18.43978435,5.795345505
104.5,8.768241696,18.38616868,5.728980311
104.6,9.535011803,18.48237282,5.750014754
104.7,10.06373237,18.43774796,5.741021768
104.8,9.986554199,17.56464048,5.71879842
104.9,9.025836359,15.59487563,5.48028612
105,9.175181125,15.34177848,5.491413036
105.1,9.784086799,15.70481849,5.454038792
105.2,10.56990087,16.26446685,5.428706006
105.3,10.93875237,16.45013436,5.438491595
